age,income,citizenship,prior_services,household_size,has_disability,previous_medicaid,previous_wic,eligible_medicaid,eligible_food,eligible_wic
54,35041,1,2,3,0,0,0,0,0,1
42,59357,1,1,5,0,0,0,0,0,0
55,29597,1,1,5,1,1,0,0,0,0
75,22292,1,2,3,0,1,0,0,0,0
29,12790,1,2,2,0,0,0,1,1,1
40,25313,1,1,6,0,0,0,0,0,0
70,32408,0,1,2,0,0,0,0,0,0
59,30799,1,1,6,0,0,0,0,0,0
39,55851,1,0,6,0,0,0,0,0,0
38,37486,1,3,2,0,0,0,0,1,1
44,27977,1,1,6,0,0,0,0,0,0
74,19401,1,2,6,0,0,0,1,1,0
48,34000,1,1,6,0,0,0,0,0,0
23,16394,1,4,4,0,0,0,1,1,0
44,32697,1,0,5,1,0,0,1,0,0
57,37311,1,0,6,0,0,0,0,0,0
51,26753,1,2,5,0,0,0,1,0,0
29,20545,1,1,7,0,0,0,0,1,0
62,0,1,1,5,0,1,0,1,1,0
74,47157,1,2,7,0,0,0,0,0,0
70,36049,0,1,4,0,1,0,0,0,0
24,36414,1,0,5,0,0,0,0,0,0
27,6579,1,2,3,0,1,0,1,1,0
62,50697,1,1,1,0,0,0,0,0,0
34,23021,1,0,4,0,0,0,0,0,0
43,25668,1,2,1,0,0,0,0,0,0
38,13960,1,2,3,0,0,0,1,1,0
45,3195,1,1,2,0,0,0,1,1,0
79,47360,1,1,2,0,0,0,0,0,0
75,49298,0,1,6,0,0,0,0,0,0
63,27517,1,0,2,0,0,0,0,0,0
19,19809,1,1,4,0,0,0,1,1,0
77,24344,1,1,2,0,0,0,0,0,0
71,24755,1,0,4,0,0,0,0,0,0
60,12002,1,2,4,0,0,0,1,1,0
18,25616,1,3,1,0,0,0,0,1,0
68,32296,1,1,2,0,0,0,0,0,0
70,45272,1,1,5,0,1,0,0,0,0
53,30213,1,0,7,0,0,0,0,0,0
68,6354,1,3,2,0,0,0,1,1,0
43,35303,1,5,2,0,0,0,0,1,0
46,26161,1,1,2,0,0,0,0,0,0
38,50556,1,1,6,0,0,0,0,0,0
28,51441,1,2,5,0,0,0,0,0,0
57,51966,1,0,5,0,0,0,0,0,0
28,21576,1,1,4,0,1,0,0,1,0
53,59847,1,0,5,1,0,0,0,0,0
66,35264,1,0,4,0,0,0,0,1,0
76,54395,0,4,7,0,0,0,0,1,0
56,22460,1,1,1,0,0,0,0,0,0
57,25521,1,0,4,0,0,0,0,0,0
52,34110,0,0,2,0,0,0,0,0,0
71,32278,1,2,3,0,0,0,0,0,0
51,48822,1,2,3,1,0,0,0,0,0
72,26518,1,2,6,1,0,0,0,1,0
64,47469,1,1,2,0,0,0,0,0,0
41,40983,0,0,4,0,1,0,0,0,0
71,26799,1,2,2,0,1,1,0,0,1
39,39820,0,2,6,0,0,0,0,0,0
22,22901,1,2,5,0,0,0,0,0,0
73,65253,0,0,4,0,0,0,0,1,0
50,0,1,0,7,0,0,1,1,1,1
75,40094,1,3,2,1,0,0,0,1,0
53,3531,1,0,5,0,0,0,1,1,0
64,26615,1,0,6,0,0,0,1,0,0
37,28715,1,3,5,0,1,0,0,1,0
36,52614,0,2,4,0,0,0,0,0,0
52,19617,1,1,6,1,0,0,0,1,0
69,49620,1,0,6,1,0,0,0,1,0
60,12317,0,0,6,0,1,1,0,1,1
34,50200,1,1,1,0,0,0,0,0,0
79,22884,1,0,6,0,1,0,0,0,0
76,31101,1,0,1,0,0,0,0,0,0
62,24954,1,3,5,0,0,0,0,1,0
60,49235,1,0,7,0,0,0,0,0,0
51,46316,1,0,1,0,0,0,0,0,0
26,36652,1,0,5,0,0,1,1,0,1
43,12721,0,2,1,0,0,0,0,0,0
19,19274,1,1,5,0,1,0,1,0,0
70,14571,1,1,5,0,0,0,1,1,0
26,0,1,1,7,0,0,0,1,1,0
26,48919,1,1,6,0,0,0,0,0,0
57,25082,0,0,7,0,0,0,0,0,0
34,24922,1,2,7,0,0,0,0,0,0
18,52441,1,0,6,1,0,0,0,0,0
42,22860,0,1,5,1,0,0,1,0,0
78,17392,1,1,6,0,0,0,1,1,0
60,26628,0,0,5,0,0,0,0,0,0
57,13009,1,2,6,0,0,0,1,1,0
59,35165,1,1,3,0,0,1,0,0,1
42,24395,1,0,1,0,0,0,0,0,0
56,22390,1,3,7,0,1,1,0,1,1
52,21091,1,2,5,0,0,0,0,1,0
20,28406,1,0,2,0,1,0,0,0,0
67,31252,1,1,6,0,0,0,0,0,0
54,22200,1,3,6,1,0,1,1,1,1
61,24618,1,1,4,0,0,1,0,1,1
61,28777,0,1,2,1,0,0,0,0,0
68,27263,1,2,2,0,0,0,0,0,0
47,30466,1,2,7,0,1,0,0,0,0
55,19849,0,1,3,0,0,0,0,0,0
51,45068,1,2,1,0,0,1,0,0,1
29,31452,1,0,3,0,0,0,0,0,0
36,22442,0,1,1,0,0,0,0,0,1
54,35165,1,0,5,0,0,0,1,0,0
61,28884,1,1,7,0,1,0,0,0,0
76,3992,1,0,3,0,0,0,1,1,0
76,35114,1,1,4,0,1,0,0,0,0
66,14707,1,1,1,0,0,0,1,0,0
78,44016,1,2,3,1,0,0,0,0,0
34,26373,1,0,7,0,0,0,1,0,0
27,41701,0,0,4,0,0,0,0,0,0
74,20546,0,0,7,0,0,0,0,1,0
72,31048,1,2,2,1,0,0,0,0,0
66,48153,1,0,6,0,1,0,1,0,0
64,25964,1,0,5,0,0,0,0,0,0
29,21137,0,2,7,0,1,0,0,1,0
79,39825,1,2,5,0,0,0,0,0,0
33,39534,0,0,7,0,0,0,0,0,0
41,21768,1,2,2,0,0,0,0,1,0
36,218,0,3,7,0,0,1,0,1,1
25,20849,0,1,7,0,0,0,0,0,0
48,40160,1,2,3,1,0,0,0,0,0
38,18374,1,2,6,0,0,0,0,1,0
34,29835,1,1,2,0,0,0,0,0,0
40,20137,1,2,4,0,0,0,0,1,0
54,1017,1,0,6,0,0,0,1,1,0
71,19867,1,1,1,1,0,0,1,0,0
33,40096,0,0,3,0,0,0,0,0,0
23,0,1,1,6,0,0,0,1,1,0
25,33782,1,0,1,0,1,0,0,0,0
42,12208,1,4,2,1,0,0,1,1,0
35,39126,0,0,7,0,0,0,0,0,0
42,40714,1,0,5,0,0,0,0,0,0
29,27420,1,4,6,0,0,0,0,1,0
32,27454,1,1,6,0,0,0,0,0,0
76,17904,0,0,1,0,0,0,1,0,0
43,9816,0,0,1,1,0,0,0,0,0
58,55471,1,2,5,0,0,0,0,0,0
62,17023,1,1,1,0,0,1,1,0,1
43,53516,1,1,1,0,0,1,0,0,1
64,17107,1,2,6,0,1,0,1,0,0
49,37877,1,4,5,0,0,0,0,1,0
27,12932,1,0,5,0,0,0,1,1,1
33,37850,1,0,7,0,0,0,0,1,0
24,25116,1,0,6,0,0,0,0,0,0
34,25312,0,2,7,0,1,0,0,0,0
40,39150,0,0,2,0,0,0,0,0,0
43,22962,1,0,2,0,0,0,0,0,0
38,8577,0,4,6,0,0,0,0,0,0
39,41419,1,1,1,0,0,0,0,0,0
75,12811,0,2,3,0,0,0,0,0,1
24,37747,1,2,2,0,1,0,0,0,0
31,44594,1,0,2,0,0,0,1,0,0
32,24367,1,2,6,0,0,0,0,0,0
70,47735,0,2,7,0,0,0,0,0,0
24,37226,1,2,6,0,0,0,0,0,0
26,19562,1,2,3,0,0,0,1,1,0
68,51021,1,1,3,0,0,0,0,0,0
65,12874,0,0,5,0,0,0,0,1,0
25,24349,1,2,6,0,0,0,0,1,0
67,26905,1,0,2,0,0,0,0,0,0
76,39078,1,0,7,0,0,0,0,0,0
40,46731,1,1,7,0,0,0,0,0,0
46,45791,0,0,4,0,0,0,0,0,0
35,33356,1,1,4,0,0,0,0,0,0
48,25795,1,2,1,0,0,0,0,0,0
47,2610,1,2,2,1,1,0,1,1,0
69,10287,1,1,4,0,1,0,1,1,0
56,56499,0,2,7,0,1,0,0,0,0
52,2458,1,0,2,0,1,0,1,1,0
35,18232,0,0,6,0,0,0,0,1,0
76,47169,1,0,2,0,1,0,0,0,0
59,33145,1,1,4,0,1,0,0,0,0
56,43920,1,1,7,0,0,0,0,0,0
34,38142,1,0,2,0,0,0,0,0,0
31,52043,1,2,3,0,0,0,0,0,0
48,34431,1,2,1,0,0,0,0,0,0
41,39951,1,0,5,0,0,0,0,1,0
52,19136,0,3,7,0,0,0,0,1,0
61,38794,0,1,4,1,0,0,0,0,0
77,24058,1,2,6,0,0,1,0,0,1
62,23203,1,3,5,1,0,0,1,1,0
51,43420,0,2,1,0,1,0,0,0,0
20,43524,1,1,7,0,0,0,0,0,0
54,55326,1,2,7,0,1,0,0,0,0
60,54348,1,1,3,0,0,0,0,0,0
57,43759,1,2,3,0,0,0,0,0,0
43,4193,1,0,3,0,0,0,1,1,0
72,57415,1,0,3,1,0,0,0,0,0
40,43769,1,2,4,0,0,0,0,0,0
61,18512,0,0,7,0,0,0,0,1,0
56,40933,1,0,4,0,0,0,0,0,0
32,14441,1,2,2,0,0,0,1,1,1
73,39279,1,1,6,0,0,0,0,0,0
66,10255,1,6,2,0,0,0,1,1,0
21,17876,1,1,6,1,0,0,1,1,0
46,40648,1,1,1,0,0,0,0,0,0
39,46093,1,0,2,0,0,0,0,0,0
42,34881,1,0,1,0,1,0,0,0,0
30,25707,1,1,1,1,0,1,0,0,1
35,0,1,3,1,0,1,0,1,1,1
50,26864,1,1,3,1,0,0,0,0,0
33,38002,1,0,5,0,0,1,0,0,1
62,25248,1,1,5,0,0,0,0,0,0
59,29661,1,0,4,0,0,0,0,0,0
61,27215,0,1,1,0,0,0,0,0,0
79,25174,1,1,3,0,0,0,0,0,0
19,31138,1,0,2,0,0,0,0,0,0
72,25909,0,0,2,0,0,0,0,0,0
52,51649,1,0,4,0,1,0,0,0,0
59,0,1,2,4,0,0,0,1,1,0
51,21812,1,1,1,0,1,0,0,0,0
47,16946,0,1,1,0,0,0,0,0,0
76,33286,1,1,2,0,0,0,0,0,0
72,31157,1,2,2,0,0,0,0,0,0
30,54332,1,2,2,0,0,0,0,0,0
30,59267,1,1,2,0,1,0,0,0,0
35,18403,1,1,5,0,0,0,1,1,0
49,30007,1,1,1,0,0,0,0,0,0
49,32944,1,1,1,0,1,0,0,0,0
52,18032,1,3,2,0,0,0,1,1,0
76,39425,1,1,3,0,0,0,0,0,0
56,26407,0,0,2,0,0,0,0,0,0
63,13985,1,2,6,1,0,0,1,1,0
69,25806,1,2,7,0,0,0,0,0,0
46,15034,1,0,7,0,0,0,1,1,0
79,45549,0,0,4,0,0,0,0,0,0
66,58523,1,3,6,0,0,1,0,1,0
46,33672,0,2,3,0,0,0,0,0,0
79,31669,0,1,4,0,1,0,0,0,0
70,32286,1,0,7,1,0,0,0,0,0
61,47733,1,1,3,0,0,0,0,0,0
74,47410,1,2,4,1,0,1,0,0,1
33,28265,0,1,2,0,0,0,0,0,0
73,33788,1,1,2,0,0,1,0,0,1
61,39789,0,1,3,0,0,0,0,0,0
64,12934,1,0,4,0,0,0,1,1,0
74,48189,1,0,5,0,1,0,0,0,0
27,56022,1,0,3,1,0,0,0,1,0
47,47475,1,3,3,1,0,0,0,1,0
42,11316,0,0,6,1,0,0,1,1,0
56,449,1,1,1,0,0,0,1,0,0
37,40630,1,2,3,1,0,0,0,0,0
22,18597,1,1,5,0,0,0,1,1,0
18,34307,1,1,2,0,0,0,0,0,0
47,53027,0,1,4,0,0,0,0,0,0
66,20145,1,1,1,0,1,0,0,0,0
20,24336,1,0,4,1,0,0,1,0,0
62,34150,1,2,2,1,0,0,0,0,0
31,10537,0,0,3,0,0,0,0,1,0
73,18632,0,0,6,0,0,0,0,0,0
47,30372,1,2,5,0,0,0,0,0,0
67,25493,1,0,1,0,0,1,0,0,1
21,39126,1,1,5,0,0,0,0,0,0
35,71489,0,2,7,0,0,0,1,0,0
79,31487,1,1,5,0,0,0,0,0,0
54,17374,1,2,5,0,0,0,1,1,0
42,51273,1,1,5,0,0,0,0,0,0
65,6167,1,2,2,0,1,0,1,1,0
18,9166,1,0,5,0,0,0,1,1,0
70,21073,1,2,6,0,0,0,0,1,0
63,25756,1,1,5,0,1,0,0,0,0
32,20713,0,1,2,0,0,0,0,1,1
26,29527,1,0,4,0,0,0,0,0,0
32,34121,1,2,2,0,0,0,0,0,0
66,46034,1,2,7,0,0,0,0,0,0
74,31367,1,2,7,0,1,0,0,0,0
41,21570,1,2,6,0,0,0,0,0,0
21,45219,1,3,6,0,1,0,0,1,0
29,17734,1,0,3,0,0,0,1,1,0
76,5510,1,0,2,0,1,0,1,1,0
75,48089,0,1,4,0,0,0,0,0,0
54,47127,0,3,3,0,1,1,0,1,1
78,18115,1,0,3,0,1,0,1,1,0
54,24013,0,2,1,0,0,0,0,0,0
60,16246,1,3,5,0,0,0,1,1,0
77,34899,1,1,3,0,0,0,0,0,0
23,55980,1,0,3,0,1,0,0,1,0
56,40543,1,3,6,0,0,0,0,1,0
73,45535,1,6,4,1,0,0,0,1,0
63,42295,0,2,3,0,1,0,0,0,0
41,29998,1,1,7,0,0,0,0,0,1
28,46250,1,2,4,0,0,0,0,0,0
79,41175,1,2,5,1,0,0,0,0,0
30,51591,1,1,7,0,0,0,0,0,0
51,23106,1,2,6,0,0,0,0,0,1
42,3928,0,2,7,0,0,0,0,1,0
24,45678,1,1,1,0,0,0,0,0,0
69,35246,0,2,1,0,0,0,0,0,0
21,25559,1,0,5,0,0,0,0,0,0
76,26397,1,0,5,1,0,0,0,1,0
25,68320,1,0,7,1,0,0,0,0,0
37,20367,1,1,6,0,0,0,0,1,0
46,17200,0,1,6,1,0,0,1,1,0
71,31279,1,1,2,0,0,0,0,0,0
70,47707,0,0,3,0,0,1,0,0,1
68,64176,0,1,3,0,0,0,0,0,0
62,39860,1,2,3,0,0,0,0,0,0
63,10943,1,0,4,0,1,0,1,1,0
27,59562,1,1,2,0,0,1,1,0,1
60,29707,1,2,7,0,0,0,0,0,0
51,17434,1,1,3,0,0,0,1,1,0
74,13809,1,0,4,0,1,0,1,1,0
43,42544,0,1,4,0,0,0,0,0,0
58,33582,1,0,1,1,1,0,0,0,0
66,35176,1,0,4,0,0,0,0,0,0
75,49297,1,2,5,1,0,0,0,0,0
20,17967,1,0,6,0,0,0,1,1,0
73,50492,1,3,4,0,0,0,0,1,0
23,22212,1,2,5,1,0,1,1,0,0
22,62460,1,0,5,0,0,0,0,0,0
22,38981,1,0,1,0,0,0,0,0,0
71,16196,1,1,7,0,0,0,1,1,0
64,0,1,1,1,0,0,0,1,0,0
40,42133,1,2,4,1,0,0,0,0,0
66,24387,1,1,1,0,0,0,0,0,0
26,27666,1,1,1,1,1,0,1,0,0
52,41492,1,2,7,0,0,0,0,0,0
37,45156,1,0,6,0,0,0,0,0,0
75,48355,1,2,3,0,0,0,0,0,0
66,12377,1,2,4,0,0,1,1,1,1
78,51388,1,1,7,0,0,0,0,0,0
76,21314,1,2,4,0,0,0,0,1,1
59,0,1,3,4,0,0,0,1,1,0
52,12323,1,0,1,0,0,0,1,0,0
67,33270,0,2,6,0,0,0,0,0,0
35,15317,1,0,1,0,0,0,1,0,1
79,28679,1,3,5,0,0,0,0,1,0
34,35073,1,2,2,0,0,0,0,0,0
41,27279,1,4,2,0,0,0,0,1,0
20,22584,1,0,7,0,0,0,0,0,0
49,11239,0,0,2,0,1,0,0,1,0
52,30329,1,0,7,0,0,0,0,0,0
55,0,1,0,3,0,0,0,0,1,0
30,19710,1,1,1,0,0,0,1,0,1
73,16083,0,1,5,1,0,0,1,1,0
78,26409,1,0,5,0,1,0,0,0,0
64,26800,1,2,2,0,1,0,0,0,0
42,44399,1,2,6,0,0,0,0,0,0
26,53752,1,3,3,0,0,0,0,1,0
21,13233,1,1,7,0,0,1,1,1,1
31,59892,1,2,3,0,0,0,0,0,0
54,18310,1,3,2,0,1,0,1,1,0
51,32587,1,0,7,0,0,0,0,0,0
28,37662,0,1,7,0,0,0,0,0,0
58,66668,1,0,2,0,0,0,0,0,0
73,21865,1,1,1,0,0,0,0,0,0
20,3048,1,1,6,0,1,0,1,1,0
76,52355,1,0,3,0,0,0,0,0,0
45,17499,0,2,5,0,0,0,0,1,0
46,24576,0,3,2,0,0,0,0,1,0
26,13233,1,2,1,0,0,0,1,0,1
20,24619,1,3,5,0,1,0,0,1,0
42,17394,1,3,3,0,1,0,0,1,0
51,40146,1,0,2,0,1,0,0,0,0
29,31211,1,2,7,1,0,0,0,0,1
59,19784,0,0,6,0,0,0,0,1,0
26,44938,0,2,2,0,0,0,0,0,1
32,33824,1,1,6,1,0,0,0,0,0
57,2309,1,1,1,1,0,0,1,0,0
42,43795,1,0,1,0,0,0,0,0,0
22,32773,1,2,3,0,0,0,0,0,0
28,50860,1,0,6,0,0,0,0,0,0
76,31858,1,1,2,0,0,0,0,0,0
51,18124,1,0,1,1,0,0,1,0,0
41,26935,1,1,2,0,1,0,0,0,0
77,42058,0,3,3,0,0,0,0,1,0
32,18438,0,2,6,0,0,0,0,1,0
55,23395,1,0,2,1,1,1,1,0,1
25,26674,1,1,5,0,0,0,0,0,0
76,12759,1,1,2,1,0,0,1,1,0
22,18655,1,1,4,0,0,0,1,1,1
65,32588,1,2,4,0,0,1,0,0,1
43,48037,0,1,7,0,0,0,0,0,0
35,34757,1,0,3,0,1,1,0,0,1
23,29312,1,1,3,0,0,0,0,0,0
54,17530,1,0,3,0,0,0,1,1,0
77,46427,1,0,5,1,0,0,0,0,0
65,36502,1,2,6,0,0,0,0,0,0
30,19399,1,1,5,0,0,0,1,1,0
45,43479,1,1,7,0,0,0,0,0,0
22,38393,1,3,2,0,0,0,0,1,0
30,17797,1,1,1,1,0,0,1,0,1
34,28479,1,1,6,0,0,0,0,0,0
67,22608,0,1,4,0,0,0,0,0,0
57,69503,0,0,4,0,0,0,0,0,0
62,37976,1,3,7,0,0,0,0,1,0
49,32801,1,1,4,0,0,0,0,0,0
79,37089,1,0,7,0,0,0,0,0,0
46,50687,1,0,2,0,1,0,0,0,0
68,28749,1,1,2,0,1,0,0,0,0
75,21151,1,0,3,1,0,0,1,1,0
20,42664,1,0,1,0,0,0,0,0,0
73,27375,1,0,3,0,0,0,0,0,0
57,13951,0,1,2,1,0,0,1,1,0
51,11029,0,2,5,0,0,0,1,1,0
57,52939,1,0,3,0,0,0,0,0,0
44,31974,1,1,6,0,0,0,1,0,1
30,21156,0,1,2,0,0,0,0,1,1
62,26484,0,2,2,0,0,1,0,0,1
50,42111,1,1,5,0,0,0,1,0,0
23,25598,1,1,5,1,0,0,0,0,0
41,8258,1,2,5,0,0,0,1,1,0
36,34887,1,0,1,0,0,0,0,0,0
33,48125,1,1,6,1,1,0,0,0,0
57,47121,1,0,2,0,0,0,0,0,0
45,21610,1,0,5,1,1,0,1,1,0
50,49037,1,0,1,0,0,0,0,0,0
76,33194,1,2,4,0,0,0,0,0,0
76,48617,1,4,6,1,0,0,0,1,0
65,38605,0,0,7,0,0,0,0,0,0
58,7176,1,2,7,1,0,0,1,1,0
30,56201,1,2,4,1,0,0,0,0,0
60,30776,1,0,4,1,0,0,0,0,0
62,38651,1,0,2,0,0,0,0,0,0
42,9839,1,1,1,0,0,0,1,0,0
70,37579,0,3,1,0,1,0,0,1,0
59,46543,1,1,4,0,0,0,0,0,0
53,59029,1,2,6,0,0,0,0,0,0
44,51005,1,0,3,1,0,0,0,0,0
55,38313,1,1,4,0,0,0,0,0,0
77,6834,0,1,2,1,0,0,1,0,0
24,31984,1,2,4,0,0,0,1,0,0
22,21112,0,3,6,0,0,0,0,1,0
60,33524,1,1,6,0,0,0,1,0,0
62,11755,1,1,4,0,0,0,1,0,1
75,26847,0,0,1,0,1,0,0,0,0
74,22242,1,0,4,0,0,0,0,0,0
68,21777,0,0,5,1,0,0,1,1,0
48,21926,0,2,5,0,0,0,0,0,0
40,27962,1,2,3,0,0,0,0,0,0
59,34292,1,3,2,0,0,0,0,1,0
27,0,1,0,2,0,0,0,1,1,1
49,0,1,0,7,0,0,0,1,1,0
60,24919,1,3,1,0,1,0,0,1,0
70,27033,1,0,2,0,0,0,1,0,0
47,32836,0,1,3,0,1,0,0,0,0
56,19084,0,2,5,0,0,0,0,1,0
48,30141,1,0,1,0,0,1,0,0,1
35,31897,1,0,6,0,0,0,0,0,0
53,18981,1,0,5,0,0,1,1,1,1
19,45201,1,0,3,0,0,0,0,0,0
31,32654,1,1,1,0,0,0,0,0,0
30,38204,0,0,4,0,0,0,0,1,0
46,31032,0,1,2,0,0,0,0,0,0
29,61555,1,2,3,1,0,0,0,0,0
56,38945,1,1,1,1,0,0,0,0,0
19,22680,1,3,5,0,0,1,0,1,1
49,42314,0,1,1,1,0,0,0,0,0
30,5435,1,2,4,0,1,0,1,1,0
63,31794,1,2,3,0,0,0,0,0,0
44,34787,0,2,1,0,0,0,0,0,0
66,31965,1,1,6,0,0,0,0,0,0
58,24993,1,3,3,0,1,0,0,1,0
34,14815,1,0,3,0,0,0,1,1,0
57,18159,0,0,5,0,0,0,0,1,0
48,31531,1,1,7,0,0,0,0,0,0
51,13297,1,1,2,0,0,0,1,1,0
77,56552,1,1,7,0,0,0,0,0,0
41,0,1,2,6,1,1,1,1,1,1
62,25148,0,0,4,0,0,0,0,0,0
52,31655,1,1,1,0,1,0,0,0,0
65,37611,1,2,7,0,0,0,0,0,0
23,16261,1,3,2,0,1,0,1,1,1
36,47014,1,1,5,0,1,0,0,0,0
47,9092,0,1,2,0,0,0,1,1,0
24,21508,1,2,3,0,0,0,0,1,0
27,39311,1,0,3,0,0,0,0,0,0
58,45602,1,2,4,0,0,0,0,0,0
49,8939,1,1,6,0,0,0,1,1,0
51,69675,1,1,1,0,0,0,0,0,0
45,16537,1,1,1,0,0,0,1,0,0
77,10317,1,1,5,0,0,0,1,1,0
32,37540,1,2,4,1,1,0,0,0,0
47,24775,1,1,1,0,0,0,0,0,0
54,22559,1,2,6,0,0,0,0,0,0
46,38934,0,1,3,0,0,0,0,0,1
39,7090,1,1,4,0,0,1,1,1,1
21,4467,1,1,2,0,0,0,1,1,1
37,21038,1,1,7,0,0,0,0,1,0
49,46168,1,1,7,0,0,0,0,0,0
53,21689,1,1,4,0,0,0,0,1,0
67,53987,1,1,4,0,0,0,0,0,0
21,48015,1,1,6,1,0,0,0,0,0
44,34244,1,2,6,0,0,0,0,0,0
34,35095,1,1,1,0,0,0,0,0,0
29,34230,1,2,7,0,0,0,0,0,0
39,32395,1,0,5,0,0,0,0,0,0
34,24506,1,1,5,0,1,0,0,0,0
27,26247,0,1,6,0,0,0,0,0,0
71,13950,1,1,1,1,0,0,1,0,0
18,0,1,3,1,0,0,1,0,0,1
39,46561,0,0,1,0,0,0,0,1,0
43,32358,0,0,6,0,0,0,1,0,0
73,30093,1,1,5,0,0,1,0,0,1
76,35976,1,4,1,0,0,0,0,1,0
35,17574,1,0,6,0,0,0,0,1,0
67,14984,1,0,2,0,0,0,1,1,0
31,25744,0,2,2,0,1,0,0,0,0
64,50521,1,1,3,0,0,0,0,0,0
46,12468,1,0,2,0,0,0,1,0,0
29,0,1,1,4,0,0,0,1,1,0
53,22178,1,0,3,1,1,0,1,0,0
76,47140,1,1,2,0,0,0,0,0,0
52,4011,0,1,4,0,0,0,0,1,0
69,12295,0,0,2,0,0,0,0,1,0
78,33953,0,1,6,0,0,0,0,0,0
29,68548,1,0,7,0,0,0,0,0,0
24,9626,1,0,4,1,0,0,1,1,1
46,9045,1,2,1,0,0,0,1,0,0
28,35080,1,1,6,0,0,0,0,0,0
50,48070,1,1,7,0,0,0,0,0,0
23,20638,1,1,4,0,0,0,1,1,0
64,5679,1,1,6,0,0,0,1,0,0
32,36506,0,0,1,1,0,1,0,0,1
49,39222,1,0,4,0,0,0,0,0,0
68,56679,1,0,4,1,0,1,0,0,1
28,39854,1,2,7,0,1,0,0,0,0
75,42420,1,4,6,0,0,1,0,1,1
40,26067,1,4,2,0,0,0,0,1,0
43,66622,1,1,4,0,0,0,0,0,0
51,24027,1,1,2,1,0,0,1,0,0
63,20821,1,1,4,0,1,1,1,1,1
51,57142,1,1,5,1,0,0,0,0,0
46,7886,1,2,3,0,1,0,1,1,0
21,2288,1,2,2,0,0,0,1,1,1
34,31793,1,3,2,1,0,0,0,1,0
52,29973,1,2,7,0,1,0,0,0,0
30,26581,1,1,1,0,0,1,0,0,1
58,44908,1,3,5,0,0,0,0,1,0
56,16376,1,2,1,0,1,0,1,0,0
32,30962,1,0,5,0,0,0,0,0,0
72,24598,0,1,5,0,0,0,0,0,0
46,16631,0,1,6,0,0,0,0,1,0
46,29072,1,1,6,0,0,0,0,0,0
28,42788,1,2,6,0,0,0,0,0,0
69,61808,1,1,4,0,1,0,0,0,0
49,38691,1,1,7,0,0,0,0,0,0
19,0,0,1,1,0,0,0,0,0,1
64,29427,1,1,3,0,1,0,0,0,0
31,30747,1,0,5,0,0,0,0,0,0
37,44043,1,0,5,0,0,0,0,0,0
39,32772,1,1,7,0,0,0,0,0,0
28,48796,1,2,2,0,1,0,0,0,0
44,35875,0,1,4,0,1,0,0,0,0
20,53381,1,3,3,0,0,0,0,1,0
34,23418,1,0,6,1,1,0,1,1,0
79,32165,1,2,5,0,0,0,0,0,0
61,42399,1,0,2,0,0,0,0,0,0
73,21417,1,2,1,0,1,0,0,0,0
45,18149,1,1,5,0,0,0,1,1,0
46,20559,1,1,2,0,0,0,0,1,0
38,18761,1,0,1,0,0,0,1,0,0
64,37838,1,1,4,0,0,0,0,0,1
33,2477,1,0,6,0,0,0,1,1,0
54,6660,1,0,7,0,0,0,1,0,0
76,57941,1,3,1,0,1,0,0,1,0
37,19123,1,1,5,0,1,0,1,1,0
23,33000,0,3,3,0,0,0,0,1,0
36,7662,0,1,1,0,0,0,0,0,1
74,31411,1,1,3,0,0,1,0,0,1
22,19214,1,0,3,0,0,0,1,1,0
20,6553,1,1,1,0,0,0,1,0,1
76,50053,1,0,7,1,0,0,0,0,0
18,47738,0,4,7,0,0,0,1,1,0
75,28389,1,1,4,0,0,0,0,0,0
77,44991,1,2,7,0,0,0,0,0,0
55,58549,1,1,1,0,0,0,0,0,0
32,41311,0,0,7,0,0,1,0,0,1
51,37195,1,1,2,0,0,0,0,1,0
78,32984,1,1,6,0,0,1,0,0,1
52,39742,1,2,3,0,0,0,0,0,0
66,24541,1,1,6,0,0,0,0,0,0
42,25850,1,2,5,0,0,0,0,0,0
41,36763,1,1,3,0,0,1,0,1,1
29,22892,1,1,5,0,0,0,0,0,0
35,24513,0,1,2,0,0,0,0,0,0
32,30002,1,2,2,0,0,0,0,1,0
61,47259,1,1,6,0,1,0,0,0,0
33,13010,0,1,2,0,0,0,0,1,1
44,41387,0,1,1,0,0,0,0,0,0
25,41876,1,1,3,0,1,0,0,0,0
77,41787,1,1,5,0,0,0,0,0,0
63,17898,1,3,7,0,0,0,1,1,0
42,4609,1,0,6,0,0,0,1,1,0
34,38395,0,2,6,0,0,0,0,1,0
46,32813,0,1,2,0,0,0,0,0,0
70,45065,1,3,2,0,0,0,0,1,0
25,19491,0,0,5,0,0,0,0,1,0
32,41401,1,0,3,0,1,0,0,1,0
44,45816,1,1,3,0,0,0,0,0,0
63,28570,1,0,6,0,0,0,0,0,0
67,36253,1,1,5,1,0,0,0,0,1
69,35729,0,0,6,0,0,0,0,0,0
24,17677,1,0,7,1,0,0,1,1,0
20,37966,0,0,4,0,0,0,0,0,0
46,54337,1,3,3,0,0,0,0,1,0
61,30333,1,1,5,0,0,0,0,0,0
70,8086,1,0,7,0,0,0,1,1,0
41,19691,1,0,5,0,0,0,1,1,0
77,3308,0,1,6,0,1,0,0,1,1
75,49353,1,0,2,1,0,0,0,0,0
20,41461,1,1,5,0,0,0,0,0,1
37,22479,1,0,6,1,0,0,1,0,0
63,8729,0,0,1,0,1,1,0,0,1
